id,created_at,user_country,age,campaign_source,device,budget_created_at,autosave_created_at,subscription_created_at
1088362,18/03/2019,US,32,Facebook Ads: Overdraft Fees,messenger,,,18/03/2019
1092471,19/03/2019,US,28,Facebook Ads: Overdraft Fees,android,,,08/04/2019
1095658,20/03/2019,GB,20,Influencer,ios,01/05/2019,,27/07/2019
1099389,21/03/2019,US,25,Influencer,messenger,02/05/2019,,01/05/2019
1100743,21/03/2019,US,27,Facebook Ads: Overdraft Fees,messenger,,,10/06/2019
1106005,23/03/2019,US,36,Influencer,ios,09/04/2019,,07/04/2019
1107450,24/03/2019,US,42,Facebook Ads: Overdraft Fees,ios,,,05/07/2019
1111129,25/03/2019,US,31,Facebook Ads: Overdraft Fees,ios,,,29/05/2019
1111517,25/03/2019,US,29,Facebook Ads: Overdraft Fees,ios,,,24/05/2019
1113594,26/03/2019,US,33,Influencer,ios,,,15/04/2019
1116259,27/03/2019,US,31,Facebook Ads: Overdraft Fees,messenger,27/03/2019,,27/03/2019
1116606,27/03/2019,GB,51,Influencer,ios,,,24/07/2019
1118939,28/03/2019,US,28,Influencer,messenger,,,25/04/2019
1124902,29/03/2019,US,27,Influencer,android,,,29/03/2019
1125210,30/03/2019,US,50,Facebook Ads: Overdraft Fees,messenger,01/04/2019,,01/04/2019
1131708,01/04/2019,US,38,Facebook Ads: Overdraft Fees,messenger,,,03/04/2019
1131953,01/04/2019,US,38,Facebook Ads: Overdraft Fees,messenger,,,19/06/2019
1135629,02/04/2019,US,41,Facebook Ads: Overdraft Fees,messenger,,,26/04/2019
1149864,08/04/2019,US,24,Influencer,ios,08/04/2019,,12/07/2019
1149957,08/04/2019,US,34,Influencer,android,15/04/2019,,25/04/2019
1150670,08/04/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,22/06/2019
1153777,09/04/2019,US,32,Facebook Ads: Overdraft Fees,ios,09/04/2019,,20/04/2019
1157147,10/04/2019,US,42,Influencer,android,,,19/04/2019
1159320,11/04/2019,US,37,Influencer,ios,11/04/2019,20/06/2019,14/10/2019
1160771,11/04/2019,US,28,Influencer,android,12/04/2019,,29/04/2019
1161735,12/04/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,21/04/2019
1162760,12/04/2019,US,37,Facebook Ads: Overdraft Fees,android,,,24/05/2019
1165517,13/04/2019,US,28,Influencer,ios,04/10/2019,,20/06/2019
1169122,15/04/2019,US,33,Influencer,ios,,,23/06/2019
1171964,16/04/2019,US,23,Influencer,ios,17/04/2019,,03/05/2019
1219140,29/04/2019,US,33,Influencer,ios,23/07/2019,,13/07/2019
1224108,30/04/2019,US,32,Influencer,ios,17/06/2019,,25/07/2019
1232145,03/05/2019,US,36,Facebook Ads: Overdraft Fees,messenger,03/05/2019,,30/06/2019
1233215,04/05/2019,US,26,Influencer,android,02/08/2019,02/01/2020,01/08/2019
1234248,04/05/2019,GB,27,Friend Referral,messenger,,,10/05/2019
1238431,06/05/2019,US,37,Facebook Ads: General,messenger,,,31/01/2020
1239015,06/05/2019,US,44,Facebook Ads: Overdraft Fees,messenger,,,23/06/2019
1243912,08/05/2019,US,28,Facebook Ads: Overdraft Fees,ios,,,08/05/2019
1245820,09/05/2019,US,33,Facebook Ads: Overdraft Fees,ios,09/05/2019,,21/05/2019
1247977,10/05/2019,US,35,Influencer,android,,,22/05/2019
1252456,12/05/2019,US,54,Influencer,ios,,,19/06/2019
1253563,12/05/2019,US,45,Facebook Ads: Overdraft Fees,messenger,,,30/05/2019
1265960,16/05/2019,US,32,Facebook Ads: General,messenger,17/06/2019,,16/10/2019
1266803,16/05/2019,US,31,Facebook Ads: Overdraft Fees,android,18/05/2019,,29/05/2019
1269649,17/05/2019,US,33,Influencer,android,17/05/2019,,17/05/2019
1298664,27/05/2019,US,33,Facebook Ads: Overdraft Fees,ios,27/05/2019,,06/06/2019
1300533,27/05/2019,US,29,Influencer,ios,30/05/2019,,19/06/2019
1304964,28/05/2019,US,28,Facebook Ads: Overdraft Fees,messenger,,,01/06/2019
1307307,29/05/2019,US,46,Facebook Ads: Overdraft Fees,messenger,03/06/2019,,29/05/2019
1311341,30/05/2019,US,35,Facebook Ads: Overdraft Fees,android,,,02/12/2019
1316948,31/05/2019,US,36,Influencer,ios,31/05/2019,,31/05/2019
1323334,02/06/2019,US,36,Influencer,ios,,,26/07/2019
1340648,07/06/2019,US,34,Influencer,android,,,10/07/2019
1354824,12/06/2019,US,26,Facebook Ads: Overdraft Fees,ios,13/06/2019,,30/11/2019
1363492,14/06/2019,US,24,Influencer,ios,23/07/2019,,08/07/2019
856843,01/01/2019,GB,50,Influencer,messenger,,,01/03/2019
859512,02/01/2019,GB,26,Influencer,messenger,02/07/2019,,02/07/2019
864548,04/01/2019,US,29,Facebook Ads: General,messenger,,,15/03/2019
870264,06/01/2019,GB,20,Facebook Ads: General,messenger,06/01/2019,,16/01/2019
873200,07/01/2019,GB,24,Facebook Ads: General,messenger,31/01/2019,07/02/2019,31/01/2019
896845,15/01/2019,GB,22,Influencer,messenger,,,15/01/2019
896961,15/01/2019,GB,22,Influencer,messenger,,,15/01/2019
896973,15/01/2019,GB,53,Influencer,messenger,18/01/2019,,15/01/2019
898249,15/01/2019,GB,26,Influencer,messenger,15/01/2019,,17/01/2019
900923,16/01/2019,GB,27,Influencer,messenger,16/01/2019,24/01/2019,01/04/2019
904478,17/01/2019,GB,24,Influencer,messenger,,,18/01/2019
909571,19/01/2019,GB,46,Friend Referral,messenger,,,20/01/2019
915573,22/01/2019,US,42,Facebook Ads: General,messenger,22/01/2019,,20/02/2019
916772,22/01/2019,GB,32,Friend Referral,messenger,28/01/2019,,28/01/2019
931853,26/01/2019,GB,30,Friend Referral,messenger,04/02/2019,,26/01/2019
945749,30/01/2019,GB,35,Influencer,messenger,30/01/2019,,30/01/2019
971079,11/02/2019,US,21,Facebook Ads: Overdraft Fees,ios,11/02/2019,,18/06/2019
976025,12/02/2019,GB,44,Influencer,messenger,,,12/02/2019
980946,13/02/2019,US,26,Facebook Ads: Overdraft Fees,messenger,25/02/2019,,20/02/2019
981118,13/02/2019,US,23,Influencer,messenger,11/03/2019,,27/02/2019
989475,15/02/2019,US,37,Facebook Ads: Overdraft Fees,messenger,,,19/02/2019
989868,15/02/2019,US,25,Facebook Ads: Overdraft Fees,messenger,15/02/2019,,15/02/2019
989924,15/02/2019,GB,38,Friend Referral,messenger,,,15/02/2019
995327,16/02/2019,US,28,Facebook Ads: Overdraft Fees,android,16/02/2019,,28/10/2019
995585,16/02/2019,US,30,Facebook Ads: Overdraft Fees,messenger,16/02/2019,,01/04/2019
1001920,18/02/2019,US,27,Facebook Ads: Overdraft Fees,messenger,,31/10/2019,24/04/2019
1004932,19/02/2019,US,37,Facebook Ads: Overdraft Fees,messenger,,,21/02/2019
1015578,23/02/2019,US,25,Facebook Ads: Overdraft Fees,ios,,,08/03/2019
1021120,25/02/2019,US,24,Influencer,messenger,30/03/2019,,31/03/2019
1023425,26/02/2019,US,36,Facebook Ads: Overdraft Fees,ios,,,29/05/2019
1023582,26/02/2019,US,31,Facebook Ads: Overdraft Fees,messenger,26/02/2019,,26/02/2019
1026804,27/02/2019,US,37,Facebook Ads: Overdraft Fees,messenger,,,15/04/2019
1027244,27/02/2019,US,29,Influencer,android,10/04/2019,,10/04/2019
1027710,27/02/2019,US,33,Facebook Ads: Overdraft Fees,messenger,27/02/2019,13/06/2019,27/02/2019
1036685,02/03/2019,US,25,Facebook Ads: Overdraft Fees,ios,02/03/2019,,29/09/2019
1038015,02/03/2019,US,35,Facebook Ads: Overdraft Fees,messenger,,18/04/2019,02/03/2019
1047191,05/03/2019,US,33,Influencer,android,17/03/2019,,19/03/2019
1054563,07/03/2019,US,28,Influencer,messenger,,,04/04/2019
1055534,08/03/2019,US,27,Facebook Ads: Overdraft Fees,messenger,08/03/2019,,07/03/2019
1056048,08/03/2019,GB,35,Facebook Ads: Overdraft Fees,android,08/03/2019,,08/03/2019
1059733,09/03/2019,GB,27,Influencer,messenger,,25/04/2019,14/03/2019
1059897,09/03/2019,GB,24,Facebook Ads: Overdraft Fees,messenger,,,17/05/2019
1063761,10/03/2019,GB,46,Facebook Ads: Overdraft Fees,android,16/03/2019,02/05/2019,16/03/2019
1064585,11/03/2019,US,43,Facebook Ads: Overdraft Fees,messenger,11/03/2019,,02/04/2019
1065921,11/03/2019,US,46,Influencer,ios,,,06/05/2019
1066865,11/03/2019,GB,32,Facebook Ads: Overdraft Fees,messenger,,,11/03/2019
1068673,12/03/2019,GB,28,Facebook Ads: Overdraft Fees,messenger,,,13/03/2019
1073395,14/03/2019,US,22,Influencer,messenger,,,18/03/2019
1079132,15/03/2019,US,29,Influencer,ios,,,09/04/2019
1081516,16/03/2019,US,28,Influencer,ios,16/03/2019,,28/03/2019
1081842,16/03/2019,US,35,Facebook Ads: Overdraft Fees,ios,,,02/04/2019
1082301,16/03/2019,US,33,Influencer,messenger,,,18/10/2019
1084473,17/03/2019,US,33,Influencer,messenger,,,04/04/2019
1092970,19/03/2019,US,23,Facebook Ads: Overdraft Fees,ios,,,23/05/2019
1099272,21/03/2019,GB,29,Friend Referral,messenger,,,20/04/2019
1100577,21/03/2019,US,31,Facebook Ads: Overdraft Fees,messenger,23/03/2019,,23/03/2019
1104087,23/03/2019,US,22,Facebook Ads: Overdraft Fees,messenger,24/03/2019,,27/03/2019
1107284,24/03/2019,GB,22,Facebook Ads: Overdraft Fees,android,18/04/2019,,18/04/2019
1108473,24/03/2019,US,24,Facebook Ads: Overdraft Fees,messenger,,,13/04/2019
1110682,25/03/2019,US,33,Facebook Ads: Overdraft Fees,android,31/07/2019,,24/05/2019
1118541,28/03/2019,US,36,Influencer,ios,,04/04/2019,02/04/2019
1124771,29/03/2019,US,38,Influencer,ios,01/04/2019,,01/04/2019
1129784,31/03/2019,US,29,Influencer,android,31/03/2019,,12/04/2019
1129786,31/03/2019,GB,40,Friend Referral,messenger,,,31/03/2019
1141576,05/04/2019,US,23,Facebook Ads: Overdraft Fees,ios,,,01/05/2019
1144024,06/04/2019,US,38,Facebook Ads: Overdraft Fees,messenger,06/04/2019,,19/04/2019
1146032,07/04/2019,US,38,Influencer,messenger,27/04/2019,11/04/2019,07/04/2019
1148425,07/04/2019,US,27,Facebook Ads: Overdraft Fees,messenger,25/10/2019,,19/04/2019
1153275,09/04/2019,US,29,Influencer,android,09/04/2019,,19/04/2019
1159394,11/04/2019,US,28,Facebook Ads: Overdraft Fees,messenger,,,20/07/2019
1168562,15/04/2019,US,33,Influencer,android,15/04/2019,09/05/2019,21/06/2019
1177100,17/04/2019,US,44,Facebook Ads: Overdraft Fees,messenger,,,02/05/2019
1178830,17/04/2019,GB,25,Facebook Ads: Overdraft Fees,ios,,,30/04/2019
1183129,19/04/2019,US,29,Influencer,android,23/04/2019,,23/04/2019
1183479,19/04/2019,US,35,Friend Referral,messenger,23/05/2019,,15/06/2019
1184319,19/04/2019,GB,27,Facebook Ads: Overdraft Fees,android,19/04/2019,04/07/2019,27/04/2019
1189798,20/04/2019,GB,20,Facebook Ads: Overdraft Fees,messenger,20/04/2019,,28/04/2019
1196470,22/04/2019,GB,23,Facebook Ads: Overdraft Fees,messenger,23/04/2019,,25/04/2019
1207087,24/04/2019,GB,40,Facebook Ads: Overdraft Fees,android,,,02/05/2019
1213608,26/04/2019,US,49,Influencer,android,,,22/06/2019
1222514,30/04/2019,US,23,Friend Referral,messenger,,,05/08/2019
1235462,05/05/2019,US,28,Influencer,ios,05/05/2019,,12/05/2019
1247188,10/05/2019,US,23,Facebook Ads: Overdraft Fees,ios,07/08/2019,,07/08/2019
1249193,11/05/2019,US,41,Facebook Ads: Overdraft Fees,messenger,19/05/2019,,30/05/2019
1252155,12/05/2019,US,28,Facebook Ads: Overdraft Fees,android,14/08/2019,,02/08/2019
1267965,16/05/2019,GB,30,Influencer,android,20/05/2019,06/06/2019,05/09/2019
1268459,16/05/2019,US,28,Influencer,android,12/07/2019,,12/07/2019
1270295,17/05/2019,GB,28,Influencer,android,16/06/2019,,01/09/2019
1272186,18/05/2019,US,37,Facebook Ads: Overdraft Fees,ios,,15/08/2019,18/05/2019
1291369,24/05/2019,US,47,Influencer,ios,,,19/06/2019
1309796,30/05/2019,US,22,Influencer,ios,30/05/2019,,25/06/2019
1315756,31/05/2019,US,32,Influencer,ios,31/05/2019,,27/06/2019
1321906,02/06/2019,US,35,Influencer,ios,,13/06/2019,07/07/2019
1333960,05/06/2019,US,38,Facebook Ads: General,ios,,,21/06/2019
1341642,08/06/2019,US,48,Influencer,android,10/10/2019,,13/06/2019
1349697,11/06/2019,US,35,Influencer,ios,26/06/2019,,23/06/2019
882199,10/01/2019,GB,47,Influencer,messenger,,,10/01/2019
890512,13/01/2019,GB,31,Facebook Ads: General,messenger,14/01/2019,,15/01/2019
898715,15/01/2019,GB,23,Influencer,ios,07/08/2019,,01/02/2019
905603,18/01/2019,GB,45,Friend Referral,messenger,,30/05/2019,18/01/2019
907720,19/01/2019,GB,27,Facebook Ads: General,ios,24/07/2019,,04/08/2019
921353,23/01/2019,GB,45,Influencer,messenger,,,23/01/2019
924269,24/01/2019,GB,27,Facebook Ads: General,messenger,24/01/2019,,04/04/2019
930200,26/01/2019,US,31,Facebook Ads: General,messenger,26/01/2019,18/04/2019,26/01/2019
964442,08/02/2019,GB,31,Influencer,messenger,,,08/02/2019
967213,09/02/2019,GB,55,Influencer,messenger,09/02/2019,,09/02/2019
987710,14/02/2019,US,27,Influencer,ios,,,23/02/2019
989211,15/02/2019,US,32,Influencer,messenger,15/02/2019,,22/02/2019
990601,15/02/2019,GB,37,Influencer,messenger,15/02/2019,,01/04/2019
994129,16/02/2019,US,39,Facebook Ads: Overdraft Fees,messenger,,,17/02/2019
1004415,19/02/2019,US,21,Facebook Ads: Overdraft Fees,messenger,19/02/2019,,19/02/2019
1005106,19/02/2019,US,30,Facebook Ads: Overdraft Fees,ios,22/02/2019,,28/02/2019
1006026,20/02/2019,US,27,Influencer,messenger,,,19/02/2019
1007937,20/02/2019,US,36,Facebook Ads: General,messenger,22/02/2019,,09/03/2019
1008631,21/02/2019,US,22,Facebook Ads: Overdraft Fees,ios,21/02/2019,,21/02/2019
1014069,23/02/2019,US,27,Influencer,ios,23/02/2019,,22/04/2019
1014597,23/02/2019,US,37,Facebook Ads: Overdraft Fees,android,23/02/2019,19/12/2019,25/08/2019
1017644,24/02/2019,US,22,Facebook Ads: Overdraft Fees,ios,24/02/2019,,04/09/2019
1018638,24/02/2019,US,28,Facebook Ads: Overdraft Fees,ios,,,08/03/2019
1019154,25/02/2019,US,21,Influencer,messenger,,,08/04/2019
1020829,25/02/2019,US,28,Facebook Ads: Overdraft Fees,messenger,,,25/02/2019
1022208,25/02/2019,US,27,Facebook Ads: Overdraft Fees,messenger,,,03/04/2019
1025682,26/02/2019,US,32,Facebook Ads: Overdraft Fees,messenger,26/02/2019,21/03/2019,15/03/2019
1026514,26/02/2019,US,30,Facebook Ads: Overdraft Fees,messenger,06/03/2019,,11/04/2019
1028715,27/02/2019,US,29,Influencer,ios,27/02/2019,,24/04/2019
1036097,01/03/2019,US,32,Facebook Ads: Overdraft Fees,messenger,,,02/03/2019
1045134,05/03/2019,US,36,Influencer,messenger,,,30/05/2019
1047517,05/03/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,22/03/2019
1048400,05/03/2019,US,36,Facebook Ads: Overdraft Fees,messenger,07/05/2019,,15/07/2019
1049396,06/03/2019,US,25,Facebook Ads: Overdraft Fees,messenger,06/03/2019,,03/04/2019
1050677,06/03/2019,US,26,Influencer,ios,,,09/05/2019
1053337,07/03/2019,US,33,Facebook Ads: Overdraft Fees,messenger,,,10/04/2019
1058134,08/03/2019,US,22,Facebook Ads: Overdraft Fees,messenger,01/04/2019,,15/03/2019
1059043,09/03/2019,GB,27,Facebook Ads: Overdraft Fees,messenger,09/03/2019,,06/09/2019
1059177,09/03/2019,GB,25,Influencer,messenger,,,13/03/2019
1062290,10/03/2019,GB,23,Facebook Ads: Overdraft Fees,messenger,26/04/2019,,26/04/2019
1065964,11/03/2019,GB,32,Facebook Ads: Overdraft Fees,messenger,11/03/2019,,11/03/2019
1066704,11/03/2019,GB,42,Influencer,messenger,24/08/2019,,18/10/2019
1068725,12/03/2019,US,24,Influencer,ios,12/03/2019,,22/03/2019
1069968,12/03/2019,US,32,Influencer,android,12/03/2019,,11/04/2019
1075421,14/03/2019,US,30,Influencer,ios,19/03/2019,,28/03/2019
1086753,17/03/2019,US,26,Influencer,android,09/08/2019,,31/03/2019
1087702,18/03/2019,US,20,Facebook Ads: Overdraft Fees,messenger,20/01/2020,,20/01/2020
1088000,18/03/2019,US,27,Influencer,ios,,,09/05/2019
1094703,20/03/2019,US,31,Influencer,android,,,27/03/2019
1095047,20/03/2019,US,37,Influencer,messenger,21/04/2019,,20/03/2019
1099036,21/03/2019,US,26,Facebook Ads: Overdraft Fees,messenger,,,05/04/2019
1111571,26/03/2019,US,25,Facebook Ads: Overdraft Fees,messenger,26/03/2019,,27/06/2019
1119976,28/03/2019,US,35,Influencer,android,,,03/07/2019
1123305,29/03/2019,US,48,Influencer,messenger,,,29/03/2019
1123636,29/03/2019,US,40,Facebook Ads: Overdraft Fees,messenger,31/05/2019,,31/05/2019
1124136,29/03/2019,US,38,Influencer,android,06/04/2019,,11/04/2019
1126613,30/03/2019,US,43,Influencer,messenger,,,15/05/2019
1129382,31/03/2019,US,38,Facebook Ads: Overdraft Fees,messenger,31/03/2019,,31/03/2019
1129583,31/03/2019,US,22,Facebook Ads: Overdraft Fees,messenger,,,01/04/2019
1132698,01/04/2019,US,27,Influencer,ios,21/10/2019,,07/04/2019
1133314,02/04/2019,US,28,Facebook Ads: Overdraft Fees,ios,02/04/2019,,09/04/2019
1134717,02/04/2019,US,47,Facebook Ads: Overdraft Fees,messenger,05/04/2019,,22/05/2019
1135411,02/04/2019,US,29,Influencer,ios,,,11/04/2019
1148408,07/04/2019,US,31,Facebook Ads: Overdraft Fees,messenger,07/04/2019,,07/04/2019
1150402,08/04/2019,US,29,Influencer,ios,08/04/2019,,23/04/2019
1151269,08/04/2019,US,40,Influencer,ios,,,08/04/2019
1152239,09/04/2019,US,28,Influencer,android,09/04/2019,,09/04/2019
1152586,09/04/2019,US,23,Influencer,android,,,12/05/2019
1154507,09/04/2019,US,39,Influencer,android,09/04/2019,,18/04/2019
1160349,11/04/2019,GB,31,Influencer,android,,,18/06/2019
1163702,13/04/2019,US,31,Influencer,android,22/09/2019,,27/08/2019
1167608,14/04/2019,US,24,Facebook Ads: Overdraft Fees,ios,15/04/2019,,15/04/2019
1168187,15/04/2019,US,31,Influencer,android,,,26/04/2019
1175220,16/04/2019,GB,22,Influencer,android,16/04/2019,25/04/2019,30/09/2019
1179387,18/04/2019,US,44,Facebook Ads: Overdraft Fees,android,02/05/2019,,03/05/2019
1197121,22/04/2019,US,30,Facebook Ads: General,messenger,,,22/04/2019
1203013,23/04/2019,GB,25,Facebook Ads: Overdraft Fees,messenger,24/04/2019,,21/08/2019
1216139,27/04/2019,US,29,Influencer,android,27/04/2019,,21/06/2019
1218402,28/04/2019,US,39,Facebook Ads: Overdraft Fees,android,28/04/2019,,14/05/2019
1221869,29/04/2019,GB,21,Influencer,ios,13/08/2019,,12/08/2019
1225109,30/04/2019,US,29,Influencer,android,,,23/06/2019
1230132,02/05/2019,US,44,Facebook Ads: Overdraft Fees,messenger,02/05/2019,,15/05/2019
1232255,03/05/2019,GB,35,Influencer,ios,04/05/2019,30/05/2019,10/06/2019
1234524,04/05/2019,US,31,Facebook Ads: Overdraft Fees,messenger,04/05/2019,,26/09/2019
1235431,05/05/2019,US,26,Facebook Ads: Overdraft Fees,messenger,,,14/06/2019
1237997,06/05/2019,US,28,Facebook Ads: Overdraft Fees,android,,,25/06/2019
1240085,07/05/2019,US,45,Influencer,ios,,,22/07/2019
1243069,08/05/2019,US,24,Influencer,ios,12/06/2019,,06/06/2019
1256149,13/05/2019,US,20,Influencer,ios,13/05/2019,,06/12/2019
1265851,16/05/2019,US,32,Influencer,ios,,,26/05/2019
1284783,22/05/2019,US,25,Influencer,android,22/05/2019,,02/06/2019
1286198,23/05/2019,US,27,Influencer,ios,,,29/05/2019
1287560,23/05/2019,GB,35,Influencer,ios,26/05/2019,,26/05/2019
1300750,27/05/2019,US,25,Facebook Ads: Overdraft Fees,ios,,,27/08/2019
1307428,29/05/2019,GB,26,Influencer,android,30/05/2019,06/06/2019,25/09/2019
1313668,30/05/2019,US,31,Influencer,ios,30/05/2019,,30/05/2019
1319287,01/06/2019,US,28,Influencer,ios,17/07/2019,,05/06/2019
859771,02/01/2019,GB,28,Influencer,messenger,,,02/01/2019
867899,05/01/2019,GB,28,Influencer,messenger,,,05/01/2019
868440,05/01/2019,GB,30,Influencer,android,,,09/01/2019
871448,06/01/2019,GB,30,Influencer,messenger,,31/01/2019,09/04/2019
886572,12/01/2019,GB,23,Influencer,messenger,,,12/01/2019
886900,12/01/2019,GB,54,Friend Referral,messenger,23/01/2019,,15/01/2019
891256,13/01/2019,GB,22,Friend Referral,messenger,13/01/2019,,22/01/2019
894864,14/01/2019,GB,33,Facebook Ads: General,android,14/01/2019,02/10/2019,16/01/2019
896694,15/01/2019,GB,29,Friend Referral,messenger,,,15/01/2019
903876,17/01/2019,GB,37,Influencer,messenger,,,17/01/2019
911974,20/01/2019,GB,22,Friend Referral,messenger,,,11/02/2019
913577,21/01/2019,GB,27,Influencer,ios,,,29/01/2019
954765,04/02/2019,GB,22,Influencer,messenger,04/02/2019,,20/03/2019
959065,06/02/2019,US,37,Facebook Ads: General,ios,,,21/11/2019
978078,12/02/2019,US,40,Facebook Ads: Overdraft Fees,messenger,,,27/02/2019
988593,14/02/2019,US,22,Facebook Ads: Overdraft Fees,ios,26/02/2019,,20/02/2019
989328,15/02/2019,US,33,Facebook Ads: Overdraft Fees,messenger,,,21/02/2019
998194,17/02/2019,US,29,Facebook Ads: Overdraft Fees,messenger,19/03/2019,,15/03/2019
1008582,21/02/2019,US,24,Facebook Ads: Overdraft Fees,messenger,,,14/05/2019
1009016,21/02/2019,US,30,Influencer,messenger,,,24/05/2019
1015093,23/02/2019,US,30,Facebook Ads: Overdraft Fees,messenger,10/04/2019,,26/06/2019
1019577,25/02/2019,US,29,Influencer,ios,,,24/02/2019
1020209,25/02/2019,US,26,Facebook Ads: Overdraft Fees,messenger,,,16/03/2019
1022380,25/02/2019,US,35,Facebook Ads: Overdraft Fees,android,18/06/2019,,27/03/2019
1022785,26/02/2019,US,33,Facebook Ads: Overdraft Fees,messenger,,,28/02/2019
1024059,26/02/2019,GB,22,Influencer,android,27/04/2019,27/06/2019,13/04/2019
1024435,26/02/2019,US,29,Influencer,ios,27/03/2019,,27/03/2019
1026364,26/02/2019,US,34,Facebook Ads: Overdraft Fees,messenger,,,28/03/2019
1029634,27/02/2019,US,24,Facebook Ads: Overdraft Fees,ios,,,15/05/2019
1033031,28/02/2019,US,22,Influencer,messenger,,,22/09/2019
1037041,02/03/2019,US,26,Friend Referral,messenger,02/03/2019,,03/05/2019
1040194,03/03/2019,US,29,Facebook Ads: Overdraft Fees,messenger,03/03/2019,,02/04/2019
1044564,04/03/2019,US,35,Facebook Ads: Overdraft Fees,messenger,,,17/03/2019
1046808,05/03/2019,US,22,Influencer,messenger,,,05/03/2019
1047490,05/03/2019,US,34,Influencer,android,,,24/06/2019
1048970,06/03/2019,US,37,Facebook Ads: Overdraft Fees,messenger,06/03/2019,,15/03/2019
1049445,06/03/2019,US,32,Facebook Ads: Overdraft Fees,android,09/05/2019,,19/04/2019
1050110,06/03/2019,US,22,Influencer,ios,06/03/2019,,21/04/2019
1057589,08/03/2019,US,28,Facebook Ads: Overdraft Fees,messenger,,,28/03/2019
1063191,10/03/2019,US,26,Influencer,android,,,31/05/2019
1063883,10/03/2019,GB,33,Facebook Ads: Overdraft Fees,messenger,10/03/2019,,20/04/2019
1066236,11/03/2019,US,36,Facebook Ads: Overdraft Fees,messenger,,,26/03/2019
1066635,11/03/2019,GB,36,Influencer,ios,08/08/2019,,15/01/2020
1067321,11/03/2019,US,34,Facebook Ads: Overdraft Fees,messenger,,,21/06/2019
1068450,12/03/2019,US,22,Facebook Ads: General,android,28/03/2019,,27/03/2019
1069464,12/03/2019,US,32,Influencer,ios,19/03/2019,,25/06/2019
1070571,12/03/2019,US,28,Facebook Ads: Overdraft Fees,messenger,08/08/2019,,06/07/2019
